is_weekend,hour,elevation_m,num_vehicles,driver_age,driving_exp_yrs,estimated_speed_kmh,speed_limit_kmh,speeding,precipitation_mm,temp_avg_c,visibility_km,wind_speed_kmh,road_slope_deg,wx_tavg,wx_tmin,wx_tmax,wx_prcp,wx_wspd,wx_pres,wx_temp_range,wx_is_rainy,wx_heavy_rain,wx_rain_3day,wx_pressure_drop,vehicle_risk_weight,is_heavy_vehicle,is_two_wheeler,veh_bus,veh_car,veh_lorry,veh_motorcycle,veh_three-wheeler,speed_ratio,speed_excess_kmh,is_over_limit,hour_sin,hour_cos,is_night,is_morning_peak,is_evening_peak,is_monsoon,season_enc,road_curv_enc,surface_enc,is_sharp,slope_cat,is_steep,slope_x_curve,acc_fell_off_road,acc_head_on,acc_hit_barrier,acc_overturn,acc_pedestrian_hit,acc_rear_end,acc_sideswipe,acc_vehicle_fire,weather_enc,vis_class,rain_intensity,is_low_vis,is_fog_risk,young_driver,senior_driver,inexperienced,exp_ratio,high_risk_combo,wet_night,lorry_steep,moto_rain,vis_rain_prod,speed_wet,rain_x_curve,vis_x_night,location_risk
1,13,495,2,27.0,9.0,90.0,60,1,6.7,26.5,1.9,5.6,7.8,26.5,24.1,34.416666666666664,6.7,5.6,1015.9,10.316666666666663,1,1,6.7,7.8,2,0,0,0,1,0,0,0,1.5,30.0,1,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,1,1,0,1.0,0,7.8,0,0,0,0,1,0,0,0,1,1.0,2.0,0,0,0,0,0,0.9,0,0,0,0,2.0,30.0,2.0,0.0,0.625
1,13,653,1,28.0,7.0,59.0,60,0,0.0,25.9,8.4,18.5,9.8,25.9,24.1,34.416666666666664,0.0,18.5,1010.2,10.316666666666663,0,0,6.7,-5.7,2,0,0,0,1,0,0,0,0.983,0.0,0,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,1,0,0,1.0,0,9.8,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.636,0,0,0,0,0.0,0.0,0.0,0.0,0.62
0,5,659,2,19.0,1.0,67.0,60,0,0.0,23.6,9.0,23.5,9.3,23.6,24.1,34.416666666666664,0.0,23.5,1012.1,10.316666666666663,0,0,6.7,1.9,2,0,0,0,1,0,0,0,1.117,7.0,1,0.9659258262890683,0.25881904510252074,1,0,0,0,0,1,3,0,1.0,0,9.3,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.62
0,17,487,2,48.0,6.0,69.0,70,0,3.9,27.2,2.2,14.5,1.9,27.2,24.1,34.416666666666664,3.9,8.366666666666665,1007.6,10.316666666666663,1,0,3.9,-4.5,4,1,0,0,0,1,0,0,0.986,0.0,0,-0.9659258262890683,-0.25881904510252063,0,0,1,0,0,0,0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,1,1.0,1.0,0,0,0,0,0,0.194,0,0,0,0,1.0,0.0,0.0,0.0,0.3333333333333333
1,0,503,1,60.0,0.0,44.0,50,0,0.0,22.3,0.1,17.5,14.4,22.3,24.1,34.416666666666664,0.0,17.5,1009.8,10.316666666666663,0,0,3.9,2.2,4,0,1,0,0,0,1,0,0.88,0.0,0,0.0,1.0,1,0,0,0,0,2,1,1,2.0,1,28.8,0,0,0,0,0,0,0,1,2,3.0,0.0,1,1,0,1,1,0.0,0,1,0,0,0.0,0.0,0.0,3.0,1.2295081967213115
0,18,479,2,47.0,11.0,40.0,50,0,0.0,29.0,6.9,17.6,15.4,29.0,24.1,34.416666666666664,0.0,17.6,1013.7,10.316666666666663,0,0,3.9,3.9,2,0,0,0,1,0,0,0,0.8,0.0,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0,2,1,1,2.0,1,30.8,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.367,0,0,0,0,0.0,0.0,0.0,0.0,1.2222222222222223
1,7,481,1,34.0,10.0,91.0,70,1,0.0,27.3,7.5,13.7,3.3,27.3,24.1,34.416666666666664,0.0,13.7,1006.7,10.316666666666663,0,0,0.0,-7.0,2,0,0,0,1,0,0,0,1.3,21.0,1,0.9659258262890683,-0.25881904510252063,0,1,0,0,0,0,0,0,1.0,0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.588,0,0,0,0,0.0,0.0,0.0,0.0,0.15789473684210525
0,8,657,2,40.0,19.0,90.0,70,1,5.9,24.8,1.8,22.0,1.8,24.8,24.1,34.416666666666664,5.9,22.0,1011.8,10.316666666666663,1,1,5.9,5.1,2,0,0,0,1,0,0,0,1.286,20.0,1,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,3,0,0.0,0,0.0,0,0,0,0,0,0,1,0,1,1.0,2.0,0,0,0,0,0,0.826,0,0,0,0,2.0,0.0,0.0,0.0,0.15789473684210525
1,17,655,2,50.0,5.0,46.0,50,0,0.0,25.4,8.8,6.1,14.8,25.4,24.385714285714283,31.9,0.0,6.1,1010.9,7.514285714285716,0,0,5.9,-0.9,3,0,1,0,0,0,0,1,0.92,0.0,0,-0.9659258262890683,-0.25881904510252063,0,0,1,1,2,2,0,1,2.0,1,29.6,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0.152,0,0,0,0,0.0,0.0,0.0,0.0,1.196078431372549
1,10,610,2,46.0,4.0,81.0,50,1,0.0,26.8,6.8,15.3,11.3,26.8,24.385714285714283,31.9,0.0,15.3,1007.6,7.514285714285716,0,0,5.9,-3.3,2,0,0,0,1,0,0,0,1.62,31.0,1,0.49999999999999994,-0.8660254037844387,0,0,0,1,2,2,1,1,2.0,1,22.6,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0.138,0,0,0,0,0.0,31.0,0.0,0.0,1.1929824561403508
1,8,505,1,40.0,7.0,35.0,50,0,3.2,24.5,1.7,11.3,11.4,24.5,24.385714285714283,31.9,3.2,11.3,1013.5,7.514285714285716,1,0,3.2,5.9,2,0,0,0,1,0,0,0,0.7,0.0,0,0.8660254037844387,-0.4999999999999998,0,1,0,1,2,2,0,1,2.0,1,22.8,1,0,0,0,0,0,0,0,1,1.0,1.0,0,0,0,0,0,0.304,1,0,0,0,1.0,0.0,2.0,0.0,1.0847457627118644
0,6,464,1,29.0,6.0,79.0,60,1,0.0,27.1,0.5,8.8,6.6,27.1,24.385714285714283,31.9,0.0,8.8,1010.6,7.514285714285716,0,0,3.2,-2.9,3,1,0,1,0,0,0,0,1.317,19.0,1,1.0,6.123233995736766e-17,0,0,0,1,2,1,1,0,1.0,0,6.6,0,0,0,0,0,0,0,1,2,2.0,0.0,1,1,0,0,0,0.5,0,0,0,0,0.0,19.0,0.0,0.0,0.625
0,12,456,3,39.0,10.0,88.0,60,1,6.4,27.9,3.4,21.4,5.7,27.9,25.125,31.875,6.4,21.4,1007.6,6.75,1,1,9.6,-3.0,2,0,0,0,1,0,0,0,1.467,28.0,1,1.2246467991473532e-16,-1.0,0,0,0,1,2,1,1,0,1.0,0,5.7,0,0,0,0,1,0,0,0,1,0.0,2.0,0,0,0,0,0,0.455,0,0,0,0,0.0,28.0,2.0,0.0,0.5625
0,8,557,3,22.0,4.0,43.0,50,0,0.0,26.0,7.6,12.2,12.5,26.0,25.125,31.875,0.0,12.2,1011.1,6.75,0,0,6.4,3.5,3,1,0,1,0,0,0,0,0.86,0.0,0,0.8660254037844387,-0.4999999999999998,0,1,0,1,2,2,0,1,2.0,1,25.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,0,0.8,0,0,1,0,0.0,0.0,0.0,0.0,1.1929824561403508
0,7,577,3,37.0,4.0,68.0,70,0,8.0,27.1,3.0,6.0,0.6,27.1,25.125,31.875,8.0,6.0,1015.1,6.75,1,1,14.4,4.0,3,0,1,0,0,0,0,1,0.971,0.0,0,0.9659258262890683,-0.25881904510252063,0,1,0,1,2,0,1,0,0.0,0,0.0,0,1,0,0,0,0,0,0,1,0.0,2.0,0,0,0,0,0,0.2,0,0,0,1,0.0,0.0,0.0,0.0,0.42105263157894735
1,8,455,1,31.0,3.0,65.0,50,1,33.7,25.8,0.5,16.3,11.6,25.8,25.125,31.875,33.7,16.3,1011.2,6.75,1,1,41.7,-3.9,2,0,0,0,1,0,0,0,1.3,15.0,1,0.8660254037844387,-0.4999999999999998,0,1,0,1,2,2,2,1,2.0,1,23.2,1,0,0,0,0,0,0,0,4,2.0,2.0,1,0,0,0,0,0.214,1,0,0,0,4.0,15.0,4.0,0.0,1.16
1,15,451,2,39.0,3.0,67.0,50,1,1.0,24.7,3.9,13.6,11.9,24.7,25.125,31.875,1.0,13.6,1012.4,6.75,0,0,42.7,1.2,3,1,0,1,0,0,0,0,1.34,17.0,1,-0.7071067811865471,-0.7071067811865479,0,0,0,1,2,2,0,1,2.0,1,23.8,0,0,0,0,0,0,1,0,1,0.0,1.0,0,0,0,0,0,0.136,0,0,1,0,0.0,0.0,2.0,0.0,1.1
0,18,550,3,40.0,15.0,78.0,50,1,7.1,24.4,3.0,8.2,11.2,24.4,25.125,31.875,7.1,8.2,1010.8,6.75,1,1,41.8,-1.6,3,0,1,0,0,0,0,1,1.56,28.0,1,-1.0,-1.8369701987210297e-16,0,0,1,1,2,2,1,1,2.0,1,22.4,0,1,0,0,0,0,0,0,1,0.0,2.0,0,0,0,0,0,0.652,1,0,0,1,0.0,28.0,4.0,0.0,1.0847457627118644
0,15,644,1,24.0,6.0,46.0,50,0,17.0,28.1,0.3,24.1,14.5,28.1,25.125,31.875,17.0,24.1,1010.4,6.75,1,1,25.1,-0.4,4,1,0,0,0,1,0,0,0.92,0.0,0,-0.7071067811865471,-0.7071067811865479,0,0,0,1,2,2,2,1,2.0,1,29.0,0,0,1,0,0,0,0,0,4,2.0,2.0,1,0,1,0,0,0.857,1,0,1,0,4.0,0.0,4.0,0.0,1.2222222222222223
0,12,621,2,27.0,7.0,76.0,50,1,0.0,26.0,8.2,4.8,14.3,26.0,25.125,31.875,0.0,4.8,1008.3,6.75,0,0,24.1,-2.1,3,1,0,1,0,0,0,0,1.52,26.0,1,1.2246467991473532e-16,-1.0,0,0,0,1,2,2,3,1,2.0,1,28.6,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0.7,0,0,1,0,0.0,0.0,0.0,0.0,1.2295081967213115
1,22,577,1,35.0,16.0,40.0,50,0,2.7,21.8,1.9,8.4,11.3,21.8,25.125,31.875,2.7,8.4,1009.8,6.75,1,0,19.7,1.5,2,0,0,0,1,0,0,0,0.8,0.0,0,-0.5000000000000004,0.8660254037844384,1,0,0,1,2,2,1,1,2.0,1,22.6,0,0,0,1,0,0,0,0,1,1.0,1.0,0,0,0,0,0,0.889,1,1,0,0,1.0,0.0,2.0,1.0,1.1940298507462686
0,7,522,2,29.0,0.0,84.0,50,1,1.1,24.5,3.6,22.7,13.4,24.5,25.125,31.875,1.1,22.7,1012.9,6.75,1,0,3.8,3.1,2,0,0,0,1,0,0,0,1.68,34.0,1,0.9659258262890683,-0.25881904510252063,0,1,0,1,2,2,1,1,2.0,1,26.8,0,1,0,0,0,0,0,0,1,0.0,1.0,0,0,0,0,1,0.0,1,0,0,0,0.0,34.0,2.0,0.0,1.1428571428571428
1,8,609,1,29.0,11.0,65.0,70,0,2.5,25.2,2.7,17.9,2.8,25.2,24.784615384615385,31.253846153846155,2.5,17.9,1014.0,6.469230769230769,1,0,6.3,1.1,2,0,0,0,1,0,0,0,0.929,0.0,0,0.8660254037844387,-0.4999999999999998,0,1,0,1,2,0,1,0,0.0,0,0.0,0,0,0,1,0,0,0,0,1,1.0,1.0,0,0,0,0,0,0.917,0,0,0,0,1.0,0.0,0.0,0.0,0.3333333333333333
0,17,539,2,27.0,8.0,48.0,60,0,0.0,29.0,0.15000000000000002,21.1,8.3,29.0,24.784615384615385,31.253846153846155,0.0,21.1,1006.4,6.469230769230769,0,0,3.6,-7.6,3,1,0,1,0,0,0,0,0.8,0.0,0,-0.9659258262890683,-0.25881904510252063,0,0,1,1,2,1,0,0,1.0,0,8.3,0,1,0,0,0,0,0,0,3,3.0,0.0,1,1,0,0,0,0.8,0,0,0,0,0.0,0.0,0.0,0.0,0.574468085106383
0,11,481,1,44.0,4.0,36.0,50,0,6.0,24.8,2.1,26.4,12.5,24.8,24.784615384615385,31.253846153846155,6.0,26.4,1008.0,6.469230769230769,1,1,8.5,1.6,2,0,0,0,1,0,0,0,0.72,0.0,0,0.258819045102521,-0.9659258262890682,0,0,0,1,2,2,2,1,2.0,1,25.0,0,0,0,0,0,0,0,1,1,1.0,2.0,0,0,0,0,0,0.148,1,0,0,0,2.0,0.0,4.0,0.0,1.1071428571428572
0,12,454,2,51.0,19.0,40.0,50,0,46.3,23.2,0.9,6.1,11.9,23.2,24.784615384615385,31.253846153846155,46.3,6.1,1008.0,6.469230769230769,1,1,52.3,0.0,4,0,1,0,0,0,1,0,0.8,0.0,0,1.2246467991473532e-16,-1.0,0,0,0,1,2,2,2,1,2.0,1,23.8,0,0,0,0,0,0,1,0,4,2.0,2.0,1,0,0,0,0,0.559,1,0,0,1,4.0,0.0,4.0,0.0,1.0847457627118644
0,23,451,1,46.0,1.0,66.0,50,1,0.0,23.6,0.5,19.8,12.1,23.6,24.784615384615385,31.253846153846155,0.0,19.8,1006.0,6.469230769230769,0,0,52.3,-2.0,4,1,0,0,0,1,0,0,1.32,16.0,1,-0.25881904510252157,0.9659258262890681,1,0,0,1,2,2,1,1,2.0,1,24.2,1,0,0,0,0,0,0,0,2,2.0,0.0,1,1,0,0,1,0.034,0,1,1,0,0.0,16.0,0.0,2.0,1.0847457627118644
1,18,536,1,39.0,11.0,55.0,60,0,0.0,27.2,0.6,6.0,7.8,27.2,24.784615384615385,31.253846153846155,0.0,6.0,1010.5,6.469230769230769,0,0,46.3,4.5,4,0,1,0,0,0,1,0,0.917,0.0,0,-1.0,-1.8369701987210297e-16,0,0,1,1,2,1,0,0,1.0,0,7.8,0,0,0,1,0,0,0,0,2,2.0,0.0,1,1,0,0,0,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.625
0,16,483,2,30.0,0.0,94.0,70,1,2.3,24.5,2.7,9.4,1.5,24.5,24.784615384615385,31.253846153846155,2.3,9.4,1008.3,6.469230769230769,1,0,2.3,-2.2,2,0,0,0,1,0,0,0,1.343,24.0,1,-0.8660254037844385,-0.5000000000000004,0,0,1,1,2,0,1,0,0.0,0,0.0,0,0,0,0,1,0,0,0,1,1.0,1.0,0,0,0,0,1,0.0,0,0,0,0,1.0,24.0,0.0,0.0,0.15789473684210525
0,10,680,2,35.0,9.0,76.0,50,1,0.0,26.7,0.8,17.9,11.4,26.7,24.60666666666667,31.793333333333337,0.0,17.9,1012.1,7.186666666666667,0,0,4.7,3.8,4,0,1,0,0,0,1,0,1.52,26.0,1,0.49999999999999994,-0.8660254037844387,0,0,0,1,2,2,1,1,2.0,1,22.8,0,0,0,0,0,0,1,0,2,2.0,0.0,1,1,0,0,0,0.5,0,0,0,0,0.0,26.0,0.0,0.0,1.1929824561403508
0,18,654,1,32.0,7.0,37.0,50,0,2.4,27.8,1.8,12.9,13.9,27.8,24.60666666666667,31.793333333333337,2.4,12.9,1019.1,7.186666666666667,1,0,4.7,7.0,4,1,0,0,0,1,0,0,0.74,0.0,0,-1.0,-1.8369701987210297e-16,0,0,1,1,2,2,1,1,2.0,1,27.8,0,0,1,0,0,0,0,0,1,1.0,1.0,0,0,0,0,0,0.467,1,0,1,0,1.0,0.0,2.0,0.0,1.1333333333333333
1,10,453,1,28.0,8.0,93.0,70,1,0.0,22.8,6.9,4.5,3.7,22.8,24.60666666666667,31.793333333333337,0.0,4.5,1009.2,7.186666666666667,0,0,2.4,-9.9,3,1,0,1,0,0,0,0,1.329,23.0,1,0.49999999999999994,-0.8660254037844387,0,0,0,1,2,0,0,0,1.0,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.727,0,0,0,0,0.0,0.0,0.0,0.0,0.15789473684210525
1,9,583,2,35.0,13.0,84.0,60,1,3.2,26.0,1.9,5.8,9.3,26.0,24.60666666666667,31.793333333333337,3.2,5.8,1015.2,7.186666666666667,1,0,3.2,6.0,4,0,1,0,0,0,1,0,1.4,24.0,1,0.7071067811865476,-0.7071067811865475,0,1,0,1,2,1,1,0,1.0,0,9.3,0,0,0,0,1,0,0,0,1,1.0,1.0,0,0,0,0,0,0.722,0,0,0,1,1.0,24.0,1.0,0.0,0.4583333333333333
0,8,674,1,38.0,0.0,47.0,60,0,0.0,25.3,8.3,27.2,5.4,25.3,24.60666666666667,31.793333333333337,0.0,27.2,1012.4,7.186666666666667,0,0,3.2,-2.8,4,1,0,0,0,1,0,0,0.783,0.0,0,0.8660254037844387,-0.4999999999999998,0,1,0,1,2,1,3,0,1.0,0,5.4,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.5625
0,17,528,1,25.0,7.0,73.0,60,1,0.0,24.7,9.5,19.7,7.1,24.7,23.73,29.945,0.0,19.7,1011.9,6.215,0,0,3.2,-0.5,2,0,0,0,1,0,0,0,1.217,13.0,1,-0.9659258262890683,-0.25881904510252063,0,0,1,1,2,1,0,0,1.0,0,7.1,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.875,0,0,0,0,0.0,0.0,0.0,0.0,0.625
0,19,511,1,25.0,1.0,50.0,50,0,0.0,28.4,4.2,22.0,13.7,28.4,23.73,29.945,0.0,22.0,1015.0,6.215,0,0,0.0,3.1,3,0,1,0,0,0,0,1,1.0,0.0,0,-0.9659258262890684,0.2588190451025203,0,0,1,1,2,2,0,1,2.0,1,27.4,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0.125,0,0,0,0,0.0,0.0,0.0,0.0,1.2295081967213115
0,16,576,1,42.0,3.0,73.0,50,1,4.4,30.7,2.4,22.7,13.0,30.7,23.73,29.945,4.4,22.7,1011.5,6.215,1,0,4.4,-3.5,2,0,0,0,1,0,0,0,1.46,23.0,1,-0.8660254037844385,-0.5000000000000004,0,0,1,1,2,2,1,1,2.0,1,26.0,0,0,0,0,0,0,0,1,1,1.0,1.0,0,0,0,0,0,0.12,1,0,0,0,1.0,23.0,2.0,0.0,1.16
1,6,570,3,18.0,0.0,37.0,50,0,3.2,28.5,1.6,10.2,12.8,28.5,23.73,29.945,3.2,10.2,1015.8,6.215,1,0,7.6,4.3,2,0,0,0,1,0,0,0,0.74,0.0,0,1.0,6.123233995736766e-17,0,0,0,1,2,2,1,1,2.0,1,25.6,0,0,0,0,0,0,1,0,1,1.0,1.0,0,0,1,0,1,0.0,1,0,0,0,1.0,0.0,2.0,0.0,1.16
0,13,469,2,37.0,7.0,68.0,50,1,0.0,29.8,4.6,14.1,14.3,29.8,23.73,29.945,0.0,14.1,1012.7,6.215,0,0,7.6,-3.1,3,0,1,0,0,0,0,1,1.36,18.0,1,-0.2588190451025208,-0.9659258262890683,0,0,0,1,2,2,3,1,2.0,1,28.6,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0.35,0,0,0,0,0.0,0.0,0.0,0.0,1.1639344262295082
0,16,572,1,23.0,5.0,39.0,50,0,1.4,27.0,3.4,33.0,11.1,27.0,23.73,29.945,1.4,33.0,1012.6,6.215,1,0,4.6,-0.1,2,0,0,0,1,0,0,0,0.78,0.0,0,-0.8660254037844385,-0.5000000000000004,0,0,1,1,2,2,1,1,2.0,1,22.2,0,0,0,0,0,0,0,1,1,0.0,1.0,0,0,1,0,0,0.833,1,0,0,0,0.0,0.0,2.0,0.0,1.1071428571428572
0,11,664,1,41.0,16.0,66.0,70,0,2.6,29.6,2.7,5.8,4.4,29.6,23.73,29.945,2.6,5.8,1015.2,6.215,1,0,4.0,2.6,2,0,0,0,1,0,0,0,0.943,0.0,0,0.258819045102521,-0.9659258262890682,0,0,0,1,2,0,1,0,1.0,0,0.0,0,0,1,0,0,0,0,0,1,1.0,1.0,0,0,0,0,0,0.667,0,0,0,0,1.0,0.0,0.0,0.0,0.2631578947368421
0,18,672,2,26.0,8.0,73.0,60,1,0.0,31.2,7.1,14.0,7.2,31.2,23.73,29.945,0.0,14.0,1013.0,6.215,0,0,4.0,-2.2,2,0,0,0,1,0,0,0,1.217,13.0,1,-1.0,-1.8369701987210297e-16,0,0,1,1,2,1,0,0,1.0,0,7.2,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0.889,0,0,0,0,0.0,0.0,0.0,0.0,0.625
0,16,514,2,35.0,17.0,75.0,50,1,0.0,28.6,6.1,10.7,13.4,28.6,23.73,29.945,0.0,10.7,1013.2,6.215,0,0,2.6,0.2,3,1,0,1,0,0,0,0,1.5,25.0,1,-0.8660254037844385,-0.5000000000000004,0,0,1,1,2,2,1,1,2.0,1,26.8,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.944,0,0,1,0,0.0,25.0,0.0,0.0,1.2295081967213115
0,9,566,1,32.0,4.0,92.0,60,1,0.0,28.1,6.9,21.5,8.6,28.1,23.73,29.945,0.0,21.5,1010.9,6.215,0,0,0.0,-2.3,2,0,0,0,1,0,0,0,1.533,32.0,1,0.7071067811865476,-0.7071067811865475,0,1,0,1,2,1,0,0,1.0,0,8.6,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.267,0,0,0,0,0.0,0.0,0.0,0.0,0.64
0,17,472,2,36.0,18.0,48.0,50,0,43.8,25.5,0.8,16.7,12.2,25.5,23.73,29.945,43.8,16.7,1011.4,6.215,1,1,43.8,0.5,2,0,0,0,1,0,0,0,0.96,0.0,0,-0.9659258262890683,-0.25881904510252063,0,0,1,1,2,2,1,1,2.0,1,24.4,0,0,0,0,1,0,0,0,4,2.0,2.0,1,0,0,0,0,0.947,1,0,0,0,4.0,0.0,4.0,0.0,1.087719298245614
0,20,518,1,24.0,5.0,47.0,50,0,0.0,27.0,0.7,4.2,15.2,27.0,23.73,29.945,0.0,4.2,1012.5,6.215,0,0,43.8,1.1,3,0,1,0,0,0,0,1,0.94,0.0,0,-0.8660254037844386,0.5000000000000001,1,0,0,1,2,2,2,1,2.0,1,30.4,0,0,0,0,0,0,0,1,2,2.0,0.0,1,1,1,0,0,0.714,0,1,0,0,0.0,0.0,0.0,2.0,1.1428571428571428
1,6,627,2,20.0,2.0,85.0,50,1,6.2,25.9,3.7,4.3,14.9,25.9,23.73,29.945,6.2,4.3,1013.3,6.215,1,1,50.0,0.8,4,1,0,0,0,1,0,0,1.7,35.0,1,1.0,6.123233995736766e-17,0,0,0,1,2,2,1,1,2.0,1,29.8,0,0,0,0,0,1,0,0,1,0.0,2.0,0,0,1,0,1,0.667,1,0,1,0,0.0,35.0,4.0,0.0,1.0961538461538463
1,20,525,1,29.0,6.0,87.0,60,1,0.0,25.4,6.9,7.5,8.6,25.4,23.73,29.945,0.0,7.5,1012.4,6.215,0,0,6.2,-0.9,4,1,0,0,0,1,0,0,1.45,27.0,1,-0.8660254037844386,0.5000000000000001,1,0,0,1,2,1,0,0,1.0,0,8.6,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.64
0,8,535,1,18.0,0.0,80.0,50,1,7.0,30.9,3.8,15.2,12.0,30.9,23.73,29.945,7.0,15.2,1009.6666666666666,6.215,1,1,13.2,-2.73,2,0,0,0,1,0,0,0,1.6,30.0,1,0.8660254037844387,-0.4999999999999998,0,1,0,1,2,2,0,1,2.0,1,24.0,0,0,0,0,0,0,0,1,1,0.0,2.0,0,0,1,0,1,0.0,1,0,0,0,0.0,0.0,4.0,0.0,1.1929824561403508
1,17,453,1,46.0,10.0,103.0,70,1,4.9,25.2,2.8,9.7,1.2,25.2,23.361538461538466,30.46923076923077,4.9,9.7,1010.1,7.107692307692304,1,0,11.9,0.43,4,0,1,0,0,0,1,0,1.471,33.0,1,-0.9659258262890683,-0.25881904510252063,0,0,1,0,1,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,1.0,1.0,0,0,0,0,0,0.345,0,0,0,1,1.0,33.0,0.0,0.0,0.34782608695652173
0,21,566,1,46.0,3.0,84.0,50,1,0.0,25.1,7.1,13.6,14.1,25.1,23.361538461538466,30.46923076923077,0.0,13.6,1012.3,7.107692307692304,0,0,11.9,2.2,2,0,0,0,1,0,0,0,1.68,34.0,1,-0.7071067811865477,0.7071067811865474,1,0,0,0,1,2,1,1,2.0,1,28.2,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.103,0,1,0,0,0.0,34.0,0.0,0.0,1.2295081967213115
0,10,564,1,41.0,0.0,45.0,50,0,0.0,28.0,5.0,15.8,15.1,28.0,23.361538461538466,30.46923076923077,0.0,15.8,1010.7,7.107692307692304,0,0,4.9,-1.6,2,0,0,0,1,0,0,0,0.9,0.0,0,0.49999999999999994,-0.8660254037844387,0,0,0,0,1,2,1,1,2.0,1,30.2,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.2295081967213115
1,16,450,1,36.0,6.0,41.0,50,0,4.8,25.2,3.4,18.8,14.7,25.2,23.361538461538466,30.46923076923077,4.8,18.8,1009.7,7.107692307692304,1,0,4.8,-1.0,3,1,0,1,0,0,0,0,0.82,0.0,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,1,2,1,1,2.0,1,29.4,1,0,0,0,0,0,0,0,1,0.0,1.0,0,0,0,0,0,0.316,1,0,1,0,0.0,0.0,2.0,0.0,1.2222222222222223
0,8,572,2,37.6,7.0,59.0,70,0,3.4,25.8,2.4,14.5,0.5,25.8,23.361538461538466,30.46923076923077,3.4,14.5,1011.6,7.107692307692304,1,0,8.2,1.9,4,0,1,0,0,0,1,0,0.843,0.0,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,1,0,1,0,0.0,0,0.0,0,1,0,0,0,0,0,0,1,1.0,1.0,0,0,0,0,0,0.34,0,0,0,1,1.0,0.0,0.0,0.0,0.4090909090909091
0,7,556,1,35.0,6.0,57.0,60,0,0.0,29.7,0.6,15.0,9.6,29.7,22.723529411764705,30.176470588235293,0.0,15.0,1016.8,7.452941176470588,0,0,8.2,5.2,2,0,0,0,1,0,0,0,0.95,0.0,0,0.9659258262890683,-0.25881904510252063,0,1,0,0,1,1,1,0,1.0,0,9.6,1,0,0,0,0,0,0,0,2,2.0,0.0,1,1,0,0,0,0.333,0,0,0,0,0.0,0.0,0.0,0.0,0.574468085106383
0,16,667,2,22.0,4.0,84.0,60,1,0.0,28.0,8.0,14.5,6.9,28.0,22.723529411764705,30.176470588235293,0.0,8.299999999999999,1015.7,7.452941176470588,0,0,3.4,-1.1,4,1,0,0,0,1,0,0,1.4,24.0,1,-0.8660254037844385,-0.5000000000000004,0,0,1,0,1,1,0,0,1.0,0,6.9,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0.8,0,0,0,0,0.0,0.0,0.0,0.0,0.5625
0,20,612,2,34.11618257261411,6.507246376811594,69.0,70,0,0.0,25.2,0.4,0.5,2.2,25.2,22.707692307692305,31.307692307692307,0.0,0.5,1010.3,8.600000000000001,0,0,0.0,-5.4,4,0,1,0,0,0,1,0,0.986,0.0,0,-0.8660254037844386,0.5000000000000001,1,0,0,0,1,0,1,0,0.0,0,0.0,0,0,0,0,0,0,1,0,2,2.0,0.0,1,1,0,0,0,0.38,0,1,0,0,0.0,0.0,0.0,2.0,0.36363636363636365
